"蔡","23","7"
"藍","23","13"
"袋","23","16"
"軍","23","15"
"追","23","13"
"隔","23","22"
"頁","23","11"
"餘","23","21"
"借","22","13"
"吾","22","12"
"呂","22","4"
"味","22","19"
"喔","22","16"
"安","22","14"
"民","22","18"
"男","22","13"
"管","22","18"
"翻","22","18"
"舞","22","15"
"蚵","22","7"
"賭","22","6"
"選","22","19"
"韮","22","1"
"鹹","22","8"
"今","21","17"
"係","21","17"
"堡","21","9"
"套","21","17"
"存","21","18"
"急","21","20"
"愈","21","11"
"抽","21","11"
"按","21","14"
"搬","21","15"
"替","21","19"
"朝","21","14"
"治","21","11"
"炳","21","6"
"燕","21","3"
"發","21","19"
"相","21","19"
"矣","21","13"
"立","21","19"
"衍","21","4"
"論","21","13"
"豬","21","6"
"趕","21","16"
"遊","21","15"
"鐘","21","18"
"青","21","11"
"丟","20","15"
"公","20","13"
"后","20","11"
"守","20","15"
"戰","20","12"
"推","20","13"
"收","20","18"
"木","20","15"
"歡","20","20"
"特","20","16"
"狀","20","16"
"甜","20","14"
"紙","20","16"
"裏","20","11"
"裝","20","16"
"計","20","5"
"輸","20","7"
"除","20","17"
"靜","20","18"
"須","20","16"
"飯","20","16"
"予","19","16"
"亮","19","16"
"停","19","16"
"傳","19","14"
"叔","19","8"
"報","19","12"
"夠","19","19"
"宅","19","7"
"實","19","16"
"居","19","13"
"屋","19","17"
"復","19","16"
"抱","19","16"
"操","19","12"
"族","19","13"
"晴","19","11"
"椅","19","10"
"步","19","14"
"泥","19","11"
"潮","19","14"
"煙","19","13"
"燒","19","16"
"略","19","17"
"短","19","13"
"答","19","12"
"細","19","15"
"職","19","15"
"血","19","12"
"解","19","17"
"誠","19","9"
"趙","19","2"
"踩","19","16"
"遇","19","16"
"鳥","19","13"
"世","18","9"
"乙","18","6"
"亂","18","15"
"低","18","17"
"傘","18","9"
"冠","18","17"
"吵","18","10"
"吸","18","16"
"唸","18","11"
"圈","18","8"
"型","18","15"
"始","18","13"
"娘","18","6"
"宮","18","2"
"容","18","13"
"寄","18","16"
"尾","18","17"
"市","18","13"
"思","18","16"
"懂","18","14"
"支","18","16"
"散","18","17"
"朵","18","13"
"枝","18","15"
"桌","18","12"
"極","18","16"
"歸","18","13"
"濕","18","15"
"牽","18","16"
"盆","18","9"
"破","18","17"
"終","18","15"
"線","18","15"
"繩","18","8"
"試","18","15"
"警","18","5"
"足","18","18"
"踏","18","17"
"量","18","14"
"齒","18","10"
"丹","17","1"
"乾","17","12"
"交","17","13"
"切","17","13"
"副","17","12"
"原","17","13"
"嘴","17","15"
"圖","17","14"
"城","17","13"
"寧","17","6"
"己","17","16"
"彎","17","17"
"形","17","14"
"料","17","11"
"棋","17","3"
"滑","17","14"
"父","17","9"
"獲","17","14"
"社","17","11"
"語","17","16"
"贈","17","16"
"集","17","8"
"霧","17","13"
"伴","16","14"
"倆","16","13"
"剩","16","16"
"勢","16","12"
"唯","16","11"
"圍","16","9"
"坑","16","9"
"姊","16","10"
"廳","16","8"
"微","16","12"
"憲","16","4"
"撐","16","14"
"政","16","7"
"業","16","16"
"殊","16","6"
"母","16","11"
"法","16","13"
"泡","16","8"
"湧","16","15"
"漸","16","11"
"炒","16","8"
"盤","16","11"
"稍","16","14"
"窗","16","12"
"繞","16","15"
"萍","16","2"
"藉","16","15"
"補","16","15"
"識","16","14"
"輪","16","12"
"靈","16","12"
"類","16","11"
"飽","16","13"
"余","15","5"
"佳","15","12"
"侯","15","7"
"反","15","11"
"取","15","12"
"吐","15","14"
"堂","15","14"
"境","15","12"
"尋","15","10"
"弄","15","10"
"慢","15","9"
"憂","15","11"
"憑","15","10"
"拖","15","10"
"拾","15","9"
"搖","15","10"
"擠","15","13"
"東","15","12"
"架","15","12"
"眾","15","14"
"睛","15","14"
"睿","15","6"
"祀","15","6"
"粗","15","8"
"級","15","13"
"素","15","12"
"置","15","13"
"聚","15","13"
"致","15","13"
"蔣","15","7"
"衝","15","8"
"角","15","12"
"賺","15","10"
"躺","15","12"
"輛","15","8"
"醒","15","12"
"頗","15","15"
"領","15","12"
"顯","15","15"
"餓","15","10"
"鮮","15","11"
"假","14","10"
"允","14","5"
"冬","14","11"
"功","14","13"
"呼","14","11"
"咧","14","4"
"咬","14","13"
"囝","14","5"
"奇","14","11"
"客","14","14"
"富","14","12"
"導","14","9"
"差","14","14"
"帕","14","3"
"弟","14","9"
"德","14","13"
"志","14","11"
"忠","14","7"
"惹","14","8"
"拜","14","11"
"斜","14","11"
"易","14","13"
"棵","14","8"
"汗","14","11"
"瘦","14","4"
"祂","14","4"
"禮","14","9"
"箱","14","9"
"精","14","11"
"網","14","12"
"艷","14","13"
"視","14","11"
"設","14","11"
"貓","14","8"
"躲","14","12"
"遍","14","13"
"遷","14","11"
"醉","14","9"
"顧","14","11"
"駐","14","11"
"備","13","10"
"厚","13","13"
"右","13","11"
"唉","13","11"
"啥","13","8"
"壯","13","9"
"夫","13","10"
"姐","13","10"
"床","13","12"
"廣","13","9"
"怎","13","12"
"抹","13","11"
"拋","13","12"
"挖","13","11"
"挺","13","11"
"捲","13","7"
"握","13","10"
"擔","13","10"
"據","13","12"
"敬","13","11"
"施","13","10"
"服","13","10"
"果","13","11"
"棒","13","12"
"森","13","6"
"流","13","11"
"濃","13","13"
"濟","13","3"
"灣","13","7"
"燈","13","10"
"瓶","13","10"
"界","13","12"
"畔","13","11"
"碑","13","8"
"秋","13","10"
"移","13","11"
"米","13","8"
"臨","13","11"
"莉","13","1"
"莎","13","1"
"藥","13","6"
"護","13","8"
"財","13","6"
"貴","13","12"
"賜","13","13"
"退","13","12"
"逃","13","11"
"達","13","11"
"釣","13","2"
"際","13","12"
"餵","13","11"
"乎","12","7"
"仁","12","8"
"仰","12","8"
"健","12","10"
"免","12","9"
"兼","12","12"
"列","12","12"
"刷","12","11"
"刺","12","8"
"呈","12","9"
"喊","12","11"
"嚇","12","10"
"妹","12","6"
"娶","12","8"
"媳","12","4"
"專","12","10"
"工","12","11"
"幕","12","10"
"彈","12","8"
"暨","12","8"
"柄","12","3"
"池","12","9"
"烤","12","7"
"球","12","9"
"盛","12","9"
"秒","12","10"
"端","12","10"
"筊","12","2"
"考","12","8"
"育","12","11"
"舉","12","10"
"莫","12","12"
"蒸","12","9"
"蟬","12","10"
"觸","12","11"
"訓","12","5"
"誌","12","4"
"賞","12","12"
"赴","12","9"
"透","12","11"
"邀","12","10"
"鋪","12","11"
"防","12","9"
"雪","12","7"
"館","12","10"
"黏","12","8"
"云","11","10"
"佔","11","11"
"俗","11","9"
"側","11","10"
"刻","11","10"
"勝","11","9"
"午","11","9"
"卡","11","9"
"合","11","9"
"哇","11","9"
"哦","11","9"
"哨","11","5"
"塗","11","11"
"壁","11","10"
"妻","11","6"
"孚","11","2"
"害","11","11"
"岸","11","9"
"川","11","9"
"幸","11","9"
"序","11","7"
"廖","11","3"
"徒","11","9"
"恨","11","11"
"息","11","11"
"批","11","7"
"持","11","11"
"探","11","9"
"搶","11","9"
"摘","11","7"
"暖","11","8"
"曲","11","11"
"氏","11","4"
"江","11","10"
"沖","11","8"
