Word,termFreq,docFreq
"麥子","2","2"
"麵皮","2","1"
"麻","2","2"
"麻油","2","2"
"黃埔","2","2"
"黃大洲","2","2"
"黃復興黨部","2","2"
"黃沙","2","1"
"黃澄澄","2","2"
"黃鶯","2","1"
"黎","2","2"
"黑影","2","2"
"黑格爾","2","1"
"黑白無常","2","1"
"黑道","2","2"
"默","2","2"
"默念","2","2"
"默禱","2","2"
"點著","2","2"
"黨","2","2"
"黯淡","2","2"
"鼎盛","2","2"
"鼓譟","2","2"
"鼓足","2","2"
"鼻涕","2","2"
"鼾聲","2","1"
"齊國","2","1"
"齒舌","2","1"
"龍泉","2","1"
"龍的傳人","2","2"
"龍舟","2","1"
"龍舟賽","2","1"
"","2","1"
"&","1","1"
"+1","1","1"
"-4","1","1"
"...","1","1"
"01","1","1"
"013","1","1"
"0624","1","1"
"102","1","1"
"106","1","1"
"1151","1","1"
"123","1","1"
"1246","1","1"
"1387","1","1"
"140","1","1"
"141","1","1"
"147","1","1"
"151","1","1"
"153","1","1"
"1551","1","1"
"158","1","1"
"160","1","1"
"161","1","1"
"167","1","1"
"168","1","1"
"1683","1","1"
"17","1","1"
"170","1","1"
"172","1","1"
"1744","1","1"
"1799","1","1"
"180","1","1"
"1835","1","1"
"1856","1","1"
"1857","1","1"
"1890","1","1"
"1905","1","1"
"1906","1","1"
"1911","1","1"
"1913","1","1"
"1914","1","1"
"1917","1","1"
"1925","1","1"
"1926","1","1"
"1927","1","1"
"1950","1","1"
"1951","1","1"
"1952","1","1"
"1955","1","1"
"1956","1","1"
"1961","1","1"
"1962","1","1"
"1971","1","1"
"1972","1","1"
"1975","1","1"
"1977","1","1"
"1981","1","1"
"1983","1","1"
"1986","1","1"
"1987","1","1"
"1994","1","1"
"1996","1","1"
"1997","1","1"
"1999","1","1"
"2003","1","1"
"2007","1","1"
"2014","1","1"
"20180625","1","1"
"20200401","1","1"
"21","1","1"
"22","1","1"
"250","1","1"
"284","1","1"
"2B","1","1"
"300","1","1"
"3092","1","1"
"30cm","1","1"
"33","1","1"
"34","1","1"
"351","1","1"
"3C","1","1"
"45cm","1","1"
"49","1","1"
"51","1","1"
"54","1","1"
"5kg","1","1"
"600","1","1"
"600cc","1","1"
"652","1","1"
"66","1","1"
"71","1","1"
"72","1","1"
"75","1","1"
"76","1","1"
"800","1","1"
"8000","1","1"
"81","1","1"
"82","1","1"
"831","1","1"
"87","1","1"
"875","1","1"
"900","1","1"
"92","1","1"
"97","1","1"
"972","1","1"
"98","1","1"
"986","1","1"
"A4","1","1"
"AN","1","1"
"APP","1","1"
"ART","1","1"
"Andrew","1","1"
"Ann","1","1"
"Apollo","1","1"
"Aquionde","1","1"
"Arkle","1","1"
"Birth","1","1"
"Blanc","1","1"
"Bronie","1","1"
"C119","1","1"
"CD","1","1"
"CEO","1","1"
"Cabo","1","1"
"Cam","1","1"
"Capitalism","1","1"
"Center","1","1"
"Charles","1","1"
"Charlotte","1","1"
"Clark","1","1"
"Cross","1","1"
"Da","1","1"
"Dasein","1","1"
"Derwent","1","1"
"Dionysus","1","1"
"Dynamics","1","1"
"End","1","1"
"Ending","1","1"
"Ethic","1","1"
"F","1","1"
"F4","1","1"
"Florence","1","1"
"Friedrich","1","1"
"Goggle","1","1"
"Gogh","1","1"
"Google","1","1"
"Grene","1","1"
"Group","1","1"
"HB","1","1"
"Handy","1","1"
"Happy","1","1"
"Heidegger","1","1"
"Historical","1","1"
"Horney","1","1"
"If","1","1"
"JTB","1","1"
"Jakotsu","1","1"
"Jean","1","1"
"John","1","1"
"Karen","1","1"
"Ken","1","1"
"Keren","1","1"
"Keswick","1","1"
"Knowing","1","1"
"Kurt","1","1"
"L","1","1"
"LIN","1","1"
"LKK","1","1"
"Lewin","1","1"
"Logo","1","1"
"Lu","1","1"
"M","1","1"
"MAIL","1","1"
"MP","1","1"
"MarcelＢich","1","1"
"Marjory","1","1"
"Martin","1","1"
"May","1","1"
"Medhurst","1","1"
"Messenger","1","1"
"Method","1","1"
"Microsoft","1","1"
"N","1","1"
"Naschmark","1","1"
"Nef","1","1"
"Nietzsche","1","1"
"Night","1","1"
"OK","1","1"
"OS","1","1"
"OlgaNawojaTokarczuk","1","1"
"PASS","1","1"
"PChome","1","1"
"PO","1","1"
"Parker","1","1"
"Paul","1","1"
"Penkala","1","1"
"Protestant","1","1"
"QR","1","1"
"R","1","1"
"REST","1","1"
"Renault","1","1"
"Richard","1","1"
"Roca","1","1"
"SARS","1","1"
"SASA","1","1"
"SKB","1","1"
"SOLO","1","1"
"Sartre","1","1"
"Scratch","1","1"
"Sein","1","1"
"Sheaffer","1","1"
"Silent","1","1"
"Siri","1","1"
"Slavoljub","1","1"
"Spirit","1","1"
"Staedtler","1","1"
"Teams","1","1"
"This","1","1"
"To","1","1"
"Today","1","1"
"Tragedy","1","1"
"U","1","1"
"Venus","1","1"
"Vincent","1","1"
"Voraussetzen","1","1"
"Walter","1","1"
"Whitead","1","1"
"Wilhelm","1","1"
"Willem","1","1"
"Wyeth","1","1"
"YOUTUBE","1","1"
"YUN","1","1"
"Yu","1","1"
"_","1","1"
"acaba","1","1"
"again","1","1"
"bothers","1","1"
"come","1","1"
"comeca","1","1"
"debate","1","1"
"e","1","1"
"ed","1","1"
"email","1","1"
"ending","1","1"
"es","1","1"
"focal","1","1"
"freshman","1","1"
"here","1","1"
"kaeru","1","1"
"mar","1","1"
"museum","1","1"
"not","1","1"
"o","1","1"
"or","1","1"
"patriarchal","1","1"
"po","1","1"
"prc74","1","1"
"presupposing","1","1"
"question","1","1"
"r","1","1"
"s","1","1"
"se","1","1"
"subsidiary","1","1"
"terra","1","1"
"that","1","1"
"there","1","1"
"to","1","1"
"van","1","1"
"were","1","1"
"werken","1","1"
"ˊ","1","1"
"○○○","1","1"
"》《","1","1"
"【","1","1"
"】","1","1"
"ㄉ","1","1"
"ㄋ","1","1"
"ㄍㄨㄟ","1","1"
"ㄐㄧ","1","1"
"ㄚ","1","1"
"ㄟ","1","1"
"一丁點","1","1"
"一世代","1","1"
"一世界","1","1"
"一世紀","1","1"
"一九七二年","1","1"
"一九三四年","1","1"
"一九五三年","1","1"
"一九八七年","1","1"
"一九八九年","1","1"
"一九八五年","1","1"
"一九六五年","1","1"
"一九四七年","1","1"
"一九四九年","1","1"
"一九四五年","1","1"
"一二三自由日","1","1"
"一代不如一代","1","1"
"一件小事","1","1"
"一任","1","1"
"一個勁兒","1","1"
"一個好爸爸","1","1"
"一個屋簷下","1","1"
"一個晚上","1","1"
"一傳","1","1"
"一分一毫","1","1"
"一切從簡","1","1"
"一刻鐘","1","1"
"一剎那","1","1"
"一動","1","1"
"一匹","1","1"
"一周","1","1"
"一呼百應","1","1"
"一呼百諾","1","1"
"一問三不知","1","1"
"一團火","1","1"
"一坨","1","1"
"一塊兒","1","1"
"一塵不染","1","1"
"一夕","1","1"
"一夜無眠","1","1"
"一大堆","1","1"
"一天到晚","1","1"
"一如既往","1","1"
"一定要幸福","1","1"
"一家大小","1","1"
"一己","1","1"
"一年四季","1","1"
"一廂","1","1"
"一廂情願","1","1"
"一彎","1","1"
"一念","1","1"
"一念之間","1","1"
"一意孤行","1","1"
"一戰","1","1"
"一技之長","1","1"
"一技在身","1","1"
"一把抓","1","1"
"一投","1","1"
"一拳","1","1"
"一掃而空","1","1"
"一探究竟","1","1"
"一揮而就","1","1"
"一撇","1","1"
"一早起","1","1"
"一晌","1","1"
"一月二十七日","1","1"
"一月二十三日","1","1"
"一月十八日","1","1"
"一月廿七日","1","1"
"一月廿四日","1","1"
"一朝一夕","1","1"
"一朝被蛇咬，十年怕草繩","1","1"
"一本初衷","1","1"
"一本萬利","1","1"
"一朵花","1","1"
"一條心","1","1"
"一條線","1","1"
"一條鞭","1","1"
"一概而論","1","1"
"一樣米養百樣人","1","1"
"一橫","1","1"
"一毛不拔","1","1"
"一氣","1","1"
"一無可取","1","1"
"一片生機","1","1"
"一片空白","1","1"
"一田","1","1"
"一百八十度","1","1"
"一百萬","1","1"
"一目了然","1","1"
"一知半解","1","1"
"一票","1","1"
"一窩蜂","1","1"
"一窺堂奧","1","1"
"一笑置之","1","1"
"一等","1","1"
"一答","1","1"
"一級上將","1","1"
"一絕","1","1"
"一絲不苟","1","1"
"一經","1","1"
"一線希望","1","1"
"一線曙光","1","1"
"一線生機","1","1"
"一縷","1","1"
"一而再再而三","1","1"
"一聲不響","1","1"
"一聲令下","1","1"
"一肚子","1","1"
"一臂之力","1","1"
"一致性","1","1"
"一舉","1","1"
"一舉兩得","1","1"
"一舉數得","1","1"
"一般來說","1","1"
"一色","1","1"
"一落","1","1"
"一著","1","1"
"一視同仁","1","1"
"一覽","1","1"
"一覽無遺","1","1"
"一言以蔽之","1","1"
"一言難盡","1","1"
"一語成讖","1","1"
"一語道破","1","1"
"一路順風","1","1"
"一週","1","1"
"一針一線","1","1"
"一錯再錯","1","1"
"一陌","1","1"
"一陣子","1","1"
"一面之緣","1","1"
"一頂","1","1"
"一頭水","1","1"
"一顰一笑","1","1"
"一馬平川","1","1"
"一體","1","1"
"一點兒","1","1"
"一鼓作氣","1","1"
"一鼻子灰","1","1"
"一齊","1","1"
"丁東","1","1"
"七上八下","1","1"
"七八月","1","1"
"七十五","1","1"
"七十年代","1","1"
"七彩繽紛","1","1"
"七星","1","1"
"七月一日","1","1"
"七月二十七日","1","1"
"七海","1","1"
"七爺八爺","1","1"
"丈二金剛","1","1"
"三三兩兩","1","1"
"三事","1","1"
"三令五申","1","1"
"三八制","1","1"
"三十一","1","1"
"三十三","1","1"
"三十八","1","1"
"三十六","1","1"
"三合院","1","1"
"三國志","1","1"
"三國志平話","1","1"
"三國演義","1","1"
"三大批判","1","1"
"三天兩頭","1","1"
"三峽區","1","1"
"三教","1","1"
"三明治","1","1"
"三更燈火五更雞","1","1"
"三月二十三日","1","1"
"三月二十四日","1","1"
"三月廿一日","1","1"
"三格","1","1"
"三楊","1","1"
"三民","1","1"
"三民主義","1","1"
"三無","1","1"
"三生有幸","1","1"
"三界","1","1"
"三番五次","1","1"
"三省","1","1"
"三竿","1","1"
"三笑","1","1"
"三節","1","1"
"三舍","1","1"
"三菱","1","1"
"三落","1","1"
"三角","1","1"
"三角形","1","1"
"三角錐","1","1"
"三足鼎立","1","1"
"三輪","1","1"
"三部曲","1","1"
"三都","1","1"
"三隻小豬","1","1"
"三高","1","1"
"上下一心","1","1"
"上下游","1","1"
"上交","1","1"
"上個月","1","1"
"上則","1","1"
"上半","1","1"
"上口","1","1"
"上告","1","1"
"上周","1","1"
"上墳","1","1"
"上士","1","1"
"上大人","1","1"
"上家","1","1"
"上層","1","1"
"上岸","1","1"
"上市","1","1"
"上師","1","1"
"上床","1","1"
"上日","1","1"
"上星期","1","1"
"上月","1","1"
"上林","1","1"
"上機","1","1"
"上氣不接下氣","1","1"
"上水","1","1"
"上清","1","1"
"上溯","1","1"
"上火","1","1"
"上猶","1","1"
"上真","1","1"
"上第","1","1"
"上翻","1","1"
"上草","1","1"
"上萬","1","1"
"上蒼","1","1"
"上行下效","1","1"
"上路","1","1"
"上軌道","1","1"
"上鉤","1","1"
"上鎖","1","1"
"上風","1","1"
"上體","1","1"
"上龍","1","1"
"下交","1","1"
"下傳","1","1"
"下半年","1","1"
"下品","1","1"
"下哨","1","1"
"下唇","1","1"
"下土","1","1"
"下垂","1","1"
"下堡","1","1"
"下存","1","1"
"下學","1","1"
"下家","1","1"
"下屬","1","1"
"下心","1","1"
"下才","1","1"
"下月","1","1"
"下期","1","1"
"下榻","1","1"
"下檔","1","1"
"下毒","1","1"
"下流","1","1"
"下生","1","1"
"下神","1","1"
"下種","1","1"
"下第","1","1"
"下篇","1","1"
"下聘","1","1"
"下肚","1","1"
"下腰","1","1"
"下走","1","1"
"下跪","1","1"
"下載","1","1"
"下輩子","1","1"
"下達","1","1"
"下鄉","1","1"
"下酒","1","1"
"下鍋","1","1"
"下集","1","1"
"下雨天","1","1"
"下顎","1","1"
"下風","1","1"
"不一致","1","1"
"不丈夫","1","1"
"不上不下","1","1"
"不乏","1","1"
"不乏其人","1","1"
"不乖","1","1"
"不乾淨","1","1"
"不亂","1","1"
"不了了之","1","1"
"不予","1","1"
"不予置評","1","1"
"不事生產","1","1"
"不令","1","1"
"不依","1","1"
"不信者","1","1"
"不倫","1","1"
"不值","1","1"
"不值得","1","1"
"不值錢","1","1"
"不假思索","1","1"
"不偏不倚","1","1"
"不做聲","1","1"
"不允","1","1"
"不光","1","1"
"不入","1","1"
"不全","1","1"
"不具","1","1"
"不冷不熱","1","1"
"不准","1","1"
"不分","1","1"
"不分青紅皂白","1","1"
"不利於","1","1"
"不到的","1","1"
"不力","1","1"
"不加思索","1","1"
"不勝枚舉","1","1"
"不協","1","1"
"不厭","1","1"
"不厭其詳","1","1"
"不取","1","1"
"不叫","1","1"
"不可一世","1","1"
"不可及","1","1"
"不可收拾","1","1"
"不可為","1","1"
"不合時宜","1","1"
"不合格","1","1"
"不合邏輯","1","1"
"不含糊","1","1"
"不周","1","1"
"不嚴","1","1"
"不在乎","1","1"
"不在話下","1","1"
"不多時","1","1"
"不失為","1","1"
"不如歸","1","1"
"不妥","1","1"
"不孤單","1","1"
"不守","1","1"
"不客氣","1","1"
"不實","1","1"
"不對勁","1","1"
"不尷尬","1","1"
"不屈","1","1"
"不屑一顧","1","1"
"不平凡","1","1"
"不平等","1","1"
"不得其門而入","1","1"
"不得而知","1","1"
"不必要","1","1"
"不忍人之心","1","1"
"不忘本","1","1"
"不念舊惡","1","1"
"不怎麼","1","1"
"不怨","1","1"
"不恥下問","1","1"
"不恨","1","1"
"不恭","1","1"
"不惑之年","1","1"
"不慎","1","1"
"不慕","1","1"
"不憤","1","1"
"不懂事","1","1"
"不折不扣","1","1"
"不拔","1","1"
"不拘","1","1"
"不拘小節","1","1"
"不捨得","1","1"
"不採","1","1"
"不提","1","1"
"不放鬆","1","1"
"不敏","1","1"
"不敢吭聲","1","1"
"不敢欺","1","1"
"不整","1","1"
"不敵","1","1"
"不日","1","1"
"不是人","1","1"
"不是滋味","1","1"
"不是算","1","1"
"不是過","1","1"
"不時之需","1","1"
"不暇","1","1"
"不曉得","1","1"
"不會說話","1","1"
"不服輸","1","1"
"不期","1","1"
"不期而遇","1","1"
"不樂","1","1"
"不樂觀","1","1"
"不檢","1","1"
"不歇","1","1"
"不流","1","1"
"不消","1","1"
"不深","1","1"
"不清不楚","1","1"
"不渝","1","1"
"不無","1","1"
"不無小補","1","1"
"不犯","1","1"
"不理不睬","1","1"
"不用看","1","1"
"不由","1","1"
"不由人","1","1"
"不留情","1","1"
"不盡然","1","1"
"不相上下","1","1"
"不眠不休","1","1"
"不知好歹","1","1"
"不知怎的","1","1"
"不知情","1","1"
"不知死活","1","1"
"不確定","1","1"
"不確定性","1","1"
"不祥之兆","1","1"
"不穩","1","1"
"不穩定性","1","1"
"不符","1","1"
"不管事","1","1"
"不管怎樣","1","1"
"不緊","1","1"
"不置","1","1"
"不罰","1","1"
"不羈","1","1"
"不美","1","1"
"不聞不問","1","1"
"不聽話","1","1"
"不肖之徒","1","1"
"不能不","1","1"
"不能自已","1","1"
"不自知","1","1"
"不與","1","1"
"不興","1","1"
"不苟且","1","1"
"不苟言笑","1","1"
"不菲","1","1"
"不虛此生","1","1"
"不虛此行","1","1"
"不虛發","1","1"
"不衰","1","1"
"不要緊","1","1"
"不見不散","1","1"
"不見人影","1","1"
"不見天日","1","1"
"不見面","1","1"
"不規則","1","1"
"不言而喻","1","1"
"不請自來","1","1"
"不諳","1","1"
"不講道理","1","1"
"不護細行","1","1"
"不豫","1","1"
"不負眾望","1","1"
"不贅","1","1"
"不走","1","1"
"不辜","1","1"
"不辭辛勞","1","1"
"不通人情","1","1"
"不連續","1","1"
"不道德","1","1"
"不遲","1","1"
"不醒","1","1"
"不銹鋼","1","1"
"不關心","1","1"
"不順","1","1"
"不順遂","1","1"
"不領情","1","1"
"丕","1","1"
"世上只有媽媽好","1","1"
"世事難料","1","1"
"世居","1","1"
"世故","1","1"
"世界大戰","1","1"
"世紀性","1","1"
"世道","1","1"
"世風日下","1","1"
"丘山","1","1"
"並排","1","1"
"並時","1","1"
"並生","1","1"
"並稱","1","1"
"並立","1","1"
"並舉","1","1"
"並進","1","1"
"並非如此","1","1"
"中上","1","1"
"中下旬","1","1"
"中介","1","1"
"中共建政","1","1"
"中化","1","1"
"中區","1","1"
"中印","1","1"
"中吃","1","1"
"中國傳統文化","1","1"
"中國史","1","1"
"中國式","1","1"
"中國文字","1","1"
"中國文學","1","1"
"中國豬","1","1"
"中型","1","1"
"中堂","1","1"
"中堅","1","1"
"中壢","1","1"
"中士","1","1"
"中央塔","1","1"
"中央大學","1","1"
"中央山脈","1","1"
"中央市","1","1"
"中央路","1","1"
"中尉","1","1"
"中山區","1","1"
"中山南路","1","1"
"中山堂","1","1"
"中山裝","1","1"
"中山醫院","1","1"
"中崙","1","1"
"中年危機","1","1"
"中廣","1","1"
"中情","1","1"
"中才","1","1"
"中投","1","1"
"中文打字機","1","1"
"中文輸入法","1","1"
"中日","1","1"
"中旬","1","1"
"中時","1","1"
"中景","1","1"
"中朝","1","1"
"中樞","1","1"
"中橫公路","1","1"
"中正紀念堂","1","1"
"中正路","1","1"
"中氣","1","1"
"中流砥柱","1","1"
"中港","1","1"
"中火","1","1"
"中班","1","1"
"中盤商","1","1"
"中看","1","1"
"中秋","1","1"
"中立","1","1"
"中站","1","1"
"中童","1","1"
"中興路","1","1"
"中華小當家","1","1"
"中華民族","1","1"
"中華電視台","1","1"
"中落","1","1"
"中藥材","1","1"
"中裝","1","1"
"中見","1","1"
"中覺","1","1"
"中輟","1","1"
"中農","1","1"
"中部","1","1"
"中都","1","1"
"中醫","1","1"
"中醫學","1","1"
"中醫師","1","1"
"中金","1","1"
"中間有","1","1"
"中飯","1","1"
"中飽","1","1"
"丰","1","1"
"丰采","1","1"
"串場","1","1"
"串接","1","1"
"串通","1","1"
"串連","1","1"
"丸","1","1"
"丹丘生","1","1"
"丹江","1","1"
"主事","1","1"
"主人家","1","1"
"主修","1","1"
"主力","1","1"
"主因","1","1"
"主官","1","1"
"主客","1","1"
"主宰","1","1"
"主導","1","1"
"主導權","1","1"
"主帥","1","1"
"主幹道","1","1"
"主後","1","1"
"主掌","1","1"
"主控","1","1"
"主文","1","1"
"主旨","1","1"
"主治","1","1"
"主治醫生","1","1"
"主演","1","1"
"主監","1","1"
"主祭","1","1"
"主管機關","1","1"
"主見","1","1"
"主講","1","1"
"主體","1","1"
"久仰","1","1"
"久別","1","1"
"久居","1","1"
"久病","1","1"
"久聞","1","1"
"久闊","1","1"
"之寶","1","1"
"之無","1","1"
"乍到","1","1"
"乍暖還寒","1","1"
"乍現","1","1"
"乏力","1","1"
"乏善可陳","1","1"
"乖乖的","1","1"
"乘勢","1","1"
"乘坐","1","1"
"乘法表","1","1"
"乘著","1","1"
"乘著風","1","1"
"乘風破浪","1","1"
"乙部","1","1"
"九一一","1","1"
"九二","1","1"
"九五之尊","1","1"
"九十三","1","1"
"九十二","1","1"
"九垓","1","1"
"九州","1","1"
"九把刀","1","1"
"九族文化村","1","1"
"九月七日","1","1"
"九月九日","1","1"
"九月十五日","1","1"
"九月廿八日","1","1"
"九江","1","1"
"九泉","1","1"
"九華","1","1"
"九重葛","1","1"
"九門","1","1"
"九龍江","1","1"
"乞憐","1","1"
"乞求","1","1"
"也不盡然","1","1"
"也拉","1","1"
"乩童","1","1"
"乳汁","1","1"
"乾坤","1","1"
"乾旱","1","1"
"乾淨俐落","1","1"
"乾渴","1","1"
"乾澀","1","1"
"乾濕","1","1"
"乾糧","1","1"
"乾草","1","1"
"乾隆年間","1","1"
"乾隆皇","1","1"
"乾隆皇帝","1","1"
"亂世","1","1"
"亂中有序","1","1"
"亂了","1","1"
"亂打","1","1"
"亂撞","1","1"
"亂草","1","1"
"亂跳","1","1"
"了了","1","1"
"了兒","1","1"
"了別","1","1"
"了局","1","1"
"了得","1","1"
"了收","1","1"
"了決","1","1"
"了然","1","1"
"了結","1","1"
"事主","1","1"
"事事","1","1"
"事在人為","1","1"
"事態","1","1"
"事由","1","1"
"事端","1","1"
"事項","1","1"
"二○一五年","1","1"
"二代","1","1"
"二兵","1","1"
"二則","1","1"
"二十三","1","1"
"二十二","1","1"
"二十年後","1","1"
"二戰","1","1"
"二戰結束","1","1"
"二月二日","1","1"
"二次大戰","1","1"
"二老","1","1"
"二膽島","1","1"
"二致","1","1"
"二部","1","1"
"云云","1","1"
"互助","1","1"
"五一勞動節","1","1"
"五分車","1","1"
"五十九","1","1"
"五十六","1","1"
"五十年後","1","1"
"五四時期","1","1"
"五國","1","1"
"五層樓","1","1"
"五指","1","1"
"五星級","1","1"
"五星級飯店","1","1"
"五更雞","1","1"
"五月三日","1","1"
"五月二十七日","1","1"
"五月二十八日","1","1"
"五月二十四日","1","1"
"五月五日","1","1"
"五月十四日","1","1"
"五月十日","1","1"
"五條港","1","1"
"五種","1","1"
"五絕","1","1"
"五線譜","1","1"
"五老峰","1","1"
"五胡亂華","1","1"
"五臟廟","1","1"
"五色鳥","1","1"
"五花","1","1"
"五花馬","1","1"
"五虎","1","1"
"五金","1","1"
"五顏六色","1","1"
"五體投地","1","1"
"井底蛙","1","1"
"亙","1","1"
"些小","1","1"
"亞斯伯格症","1","1"
"亞里斯多德","1","1"
"亞馬遜","1","1"
"亟需","1","1"
"亡故","1","1"
"亡母","1","1"
"亡父","1","1"
"交作","1","1"
"交保","1","1"
"交出","1","1"
"交大","1","1"
"交情","1","1"
"交戰","1","1"
"交棒","1","1"
"交界處","1","1"
"交託","1","1"
"交迫","1","1"
"交通壕","1","1"
"交通船","1","1"
"交通規則","1","1"
"交通車","1","1"
"交通部觀光局","1","1"
"交遊","1","1"
"交際","1","1"
"交集","1","1"
"交響","1","1"
"交響曲","1","1"
"交響樂","1","1"
"交響樂團","1","1"
"交點","1","1"
"享宴","1","1"
"享樂","1","1"
"京官","1","1"
"京華城","1","1"
"亮光","1","1"
"亮度","1","1"
"人丁","1","1"
"人上人","1","1"
"人之常情","1","1"
"人人自危","1","1"
"人仰馬翻","1","1"
"人保","1","1"
"人傑","1","1"
"人傑地靈","1","1"
"人像","1","1"
"人兒","1","1"
"人力資源","1","1"
"人去樓空","1","1"
"人命","1","1"
"人在江湖","1","1"
"人地","1","1"
"人子","1","1"
"人工水晶體","1","1"
"人工生命","1","1"
"人心不古","1","1"
"人才輩出","1","1"
"人文教育","1","1"
"人文薈萃","1","1"
"人格教育","1","1"
"人樣","1","1"
"人民解放軍","1","1"
"人海戰術","1","1"
"人滿","1","1"
"人滿為患","1","1"
"人煙","1","1"
"人煙稀少","1","1"
"人生哲學","1","1"
"人生在世","1","1"
"人生地不熟","1","1"
"人生如戲","1","1"
"人的價值","1","1"
"人神","1","1"
"人窮志不窮","1","1"
"人節","1","1"
"人緣","1","1"
"人聲鼎沸","1","1"
"人脈","1","1"
"人蔘","1","1"
"人蛇","1","1"
"人質","1","1"
"人跡罕至","1","1"
"人造","1","1"
"人造人","1","1"
"人造衛星","1","1"
"人道","1","1"
"人選","1","1"
"人間仙境","1","1"
"人間失格","1","1"
"人面蜘蛛","1","1"
"人頭","1","1"
"人類文明","1","1"
"人飢己飢","1","1"
"人馬","1","1"
"仁川","1","1"
"仁川登陸","1","1"
"仁慈","1","1"
"仁義","1","1"
"仇人","1","1"
"仇視","1","1"
"今世","1","1"
"今人","1","1"
"今兒個","1","1"
"今昔之感","1","1"
"今朝","1","1"
"介壽","1","1"
"介意","1","1"
"仍舊","1","1"
"他姓","1","1"
"他媽的","1","1"
"他山之石可以攻錯","1","1"
"他故","1","1"
"他方","1","1"
"他日","1","1"
"他表","1","1"
"他鄉","1","1"
"付之闕如","1","1"
"付諸","1","1"
"付諸流水","1","1"
"付費","1","1"
"仙丹花","1","1"
"仙人","1","1"
"仙女","1","1"
"仙氣","1","1"
"代代相傳","1","1"
"代勞","1","1"
"代名詞","1","1"
"代班","1","1"
"代發","1","1"
"代表作","1","1"
"代言人","1","1"
"令人不安","1","1"
"令人作嘔","1","1"
"令人嘆服","1","1"
"令人激賞","1","1"
"令官","1","1"
"以是","1","1"
"以東","1","1"
"以此類推","1","1"
"以至","1","1"
"以訛傳訛","1","1"
"以近","1","1"
"以退為進","1","1"
"仰視","1","1"
"仲介","1","1"
"仲夏","1","1"
"仲尼","1","1"
"仲秋","1","1"
"件工","1","1"
"任事","1","1"
"任內","1","1"
"任國","1","1"
"任意","1","1"
"任期","1","1"
"任滿","1","1"
"任璽","1","1"
"任重而道遠","1","1"
"任重道遠","1","1"
"份額","1","1"
"仿古","1","1"
"企業","1","1"
"企業管理","1","1"
"伊利諾大學","1","1"
"伊絲塔","1","1"
"伏伺","1","1"
"伏低","1","1"
"伏案","1","1"
"休兵","1","1"
"休學","1","1"
"休息區","1","1"
"休業","1","1"
"休閒遊","1","1"
"休養","1","1"
"伙","1","1"
"伙房","1","1"
"伯爺","1","1"
"估","1","1"
"估算","1","1"
"伴我同行","1","1"
"伴手","1","1"
"伴舞","1","1"
"伸伸","1","1"
"伸手不見五指","1","1"
"伸進","1","1"
"伸開","1","1"
"伺服器","1","1"
"伺機","1","1"
"似是而非","1","1"
"似曾相識","1","1"
"但丁","1","1"
"但民","1","1"
"但聞","1","1"
"但須","1","1"
"佇足","1","1"
"佈施","1","1"
"位數","1","1"
"位流","1","1"
"位能","1","1"
"位階","1","1"
"低估","1","1"
"低地國","1","1"
"低姿態","1","1"
"低年級","1","1"
"低收入","1","1"
"低於","1","1"
"低氣壓","1","1"
"低溫","1","1"
"低窪","1","1"
"低等","1","1"
"低級","1","1"
"低聲下氣","1","1"
"低能兒","1","1"
"低語","1","1"
"低迴","1","1"
"低週波","1","1"
"低頭族","1","1"
"住下","1","1"
"住房","1","1"
"住所","1","1"
"住紮","1","1"
"住處","1","1"
"佐證","1","1"
"佔便宜","1","1"
"佔用","1","1"
"何之","1","1"
"何人","1","1"
"何來","1","1"
"何去何從","1","1"
"何日","1","1"
"何曾","1","1"
"何止","1","1"
"何為","1","1"
"何用","1","1"
"何許人也","1","1"
"何足道","1","1"
"何關","1","1"
"佛像","1","1"
"佛教界","1","1"
"佛法","1","1"
"佛門","1","1"
"作伴","1","1"
"作品選","1","1"
"作奸犯科","1","1"
"作威作福","1","1"
"作怪","1","1"
"作曲家","1","1"
"作業員","1","1"
"作法","1","1"
"作祟","1","1"
"作答","1","1"
"作罷","1","1"
"作育英才","1","1"
"作詞","1","1"
"你丟我撿","1","1"
"你和我","1","1"
"你就是我","1","1"
"你怎麼了？","1","1"
"你的人生","1","1"
"你知道嗎","1","1"
"佩戴","1","1"
"佯裝","1","1"
"佳人","1","1"
"佳婿","1","1"
"佳景","1","1"
"佳期如夢","1","1"
"佳肴","1","1"
"佳里","1","1"
"佳音","1","1"
"併入","1","1"
"併發","1","1"
"使勁","1","1"
"使命感","1","1"
"使喚","1","1"
"侃侃而談","1","1"
"侄","1","1"
"侄兒","1","1"
"侄子","1","1"
"來人","1","1"
"來來回回","1","1"
"來來往往","1","1"
"來保","1","1"
"來勁","1","1"
"來勢","1","1"
"來去匆匆","1","1"
"來去自如","1","1"
"來安","1","1"
"來得及","1","1"
"來意","1","1"
"來日方長","1","1"
"來歲","1","1"
"來緣","1","1"
"來蘇","1","1"
"來處","1","1"
"來講","1","1"
"來通","1","1"
"侈談","1","1"
"例假日","1","1"
"例外","1","1"
"例子","1","1"
"例會","1","1"
"例行公事","1","1"
"侏儒","1","1"
"侏儸紀","1","1"
"供客","1","1"
"供桌","1","1"
"供水","1","1"
"供給","1","1"
"供貨","1","1"
"依仁","1","1"
"依依","1","1"
"依存","1","1"
"依戀","1","1"
"依次","1","1"
